"Estimate","Est.Error","Q2.5","Q97.5","Region","WindSpeed","metrics"
0.918337923795899,0.125688133513162,0.745994247235446,1.08350585390888,"Baffin Bay",1.10211576146634,"Chl"
0.915790174378919,0.125212389174829,0.744757515537522,1.08064919151753,"Baffin Bay",1.10870387510933,"Chl"
0.913341430929894,0.124995640454133,0.74290886480779,1.07973085158544,"Baffin Bay",1.11529198875232,"Chl"
0.910957003918386,0.125036296650149,0.741542637503168,1.07895920678484,"Baffin Bay",1.12188010239531,"Chl"
0.908600159711135,0.125318749787317,0.739352893838724,1.07690571840463,"Baffin Bay",1.1284682160383,"Chl"
0.906232553867699,0.125816729374689,0.737090372800779,1.07553414511113,"Baffin Bay",1.13505632968129,"Chl"
0.903815059033245,0.126495982224123,0.734863673469476,1.07494395588741,"Baffin Bay",1.14164444332428,"Chl"
0.901308266074735,0.127317952299079,0.731656639903534,1.0732962784514,"Baffin Bay",1.14823255696727,"Chl"
0.89867300106466,0.12824283324847,0.728957340576462,1.07235711857201,"Baffin Bay",1.15482067061026,"Chl"
0.895870750656744,0.129232266453373,0.724690668512847,1.07199409812135,"Baffin Bay",1.16140878425325,"Chl"
0.892864569360294,0.130252584066253,0.720322896414696,1.07032898610414,"Baffin Bay",1.16799689789624,"Chl"
0.889619590319552,0.131275659006602,0.716676381837596,1.0682195912219,"Baffin Bay",1.17458501153923,"Chl"
0.88610293309558,0.13227684862056,0.71243511617121,1.06777180802475,"Baffin Bay",1.18117312518222,"Chl"
0.882283817421982,0.133233854751523,0.707949743267801,1.06555959476345,"Baffin Bay",1.18776123882521,"Chl"
0.878134572899287,0.134127632247534,0.703033611600264,1.063408079208,"Baffin Bay",1.1943493524682,"Chl"
0.873631850877209,0.134943874153811,0.697381881775806,1.06011829544244,"Baffin Bay",1.20093746611119,"Chl"
0.86875682630514,0.135673626822934,0.691642646687373,1.05676494580505,"Baffin Bay",1.20752557975418,"Chl"
0.863496369846664,0.13631598331164,0.68560236661842,1.05245718919556,"Baffin Bay",1.21411369339717,"Chl"
0.857844322481479,0.136881694873438,0.678797867400812,1.04720725084008,"Baffin Bay",1.22070180704016,"Chl"
0.851798965698459,0.137392407196543,0.671791495223238,1.04235407037486,"Baffin Bay",1.22728992068315,"Chl"
0.845360757722143,0.137880258877445,0.664396722750566,1.03678936440511,"Baffin Bay",1.23387803432614,"Chl"
0.838534090992171,0.138393092027864,0.656264611912318,1.03010633769205,"Baffin Bay",1.24046614796913,"Chl"
0.831328338818453,0.138998455092355,0.648240507034458,1.02222821511648,"Baffin Bay",1.24705426161212,"Chl"
0.823757194220741,0.139783927696066,0.639109596036652,1.01463898637462,"Baffin Bay",1.25364237525511,"Chl"
0.815838437428222,0.140855883301767,0.628772647748273,1.00668989955031,"Baffin Bay",1.2602304888981,"Chl"
0.807593407865614,0.142335180688632,0.616877867186444,0.999218908950126,"Baffin Bay",1.26681860254109,"Chl"
0.799046460854106,0.144349904185977,0.604728724812357,0.991834523753351,"Baffin Bay",1.27340671618408,"Chl"
0.790223977041739,0.147025172982614,0.593485410972755,0.986698290994695,"Baffin Bay",1.27999482982707,"Chl"
0.781153458698043,0.150472241282544,0.57884335210336,0.981683215650144,"Baffin Bay",1.28658294347006,"Chl"
0.771862950337266,0.154779304724175,0.563354462074583,0.977649313876677,"Baffin Bay",1.29317105711305,"Chl"
0.76238048123445,0.160004225213477,0.545506694344879,0.974436546236561,"Baffin Bay",1.29975917075604,"Chl"
0.752733619593516,0.166170410093234,0.525568609582894,0.970234444595058,"Baffin Bay",1.30634728439903,"Chl"
0.742949337400749,0.17326706960073,0.503280102501475,0.968976598076478,"Baffin Bay",1.31293539804202,"Chl"
0.733053617695393,0.181253303013284,0.480360736985552,0.967492041686701,"Baffin Bay",1.31952351168501,"Chl"
0.723071425894135,0.19006409924862,0.455826794867001,0.967229317364644,"Baffin Bay",1.326111625328,"Chl"
0.729043675940709,0.188563665239509,0.575975887691419,0.889536580792127,"Barents Sea",0.686122137987788,"Chl"
0.738315756205547,0.176124638076934,0.594557398882101,0.887626241160149,"Barents Sea",0.692463104897126,"Chl"
0.747540253709348,0.165447073383451,0.613446401299236,0.886548371114455,"Barents Sea",0.698804071806464,"Chl"
0.756719696352396,0.156500667968187,0.630296668808977,0.888404147913015,"Barents Sea",0.705145038715801,"Chl"
0.765859405489971,0.149171689996728,0.645001581671406,0.891699138585283,"Barents Sea",0.711486005625139,"Chl"
0.774968173943691,0.143273585080904,0.659557732838402,0.895793472305415,"Barents Sea",0.717826972534476,"Chl"
0.784059017083069,0.138572968756692,0.672434517021769,0.901291973227442,"Barents Sea",0.724167939443814,"Chl"
0.79315047876678,0.134825985617154,0.685076983349251,0.908576867188024,"Barents Sea",0.730508906353152,"Chl"
0.802269675218583,0.131818528762351,0.696418936840083,0.91560199766736,"Barents Sea",0.736849873262489,"Chl"
0.811451433990951,0.129389777219643,0.707160459309167,0.922690146730586,"Barents Sea",0.743190840171827,"Chl"
0.820737008112236,0.127437857433373,0.717980718122035,0.930305930559083,"Barents Sea",0.749531807081164,"Chl"
0.830172773662365,0.125911385619668,0.729092010719316,0.938354627745357,"Barents Sea",0.755872773990502,"Chl"
0.839810650554489,0.124795707471482,0.739450772331095,0.946242118744912,"Barents Sea",0.76221374089984,"Chl"
0.849707787770527,0.124092147722671,0.748974231703143,0.955347172152736,"Barents Sea",0.768554707809177,"Chl"
0.859924061195578,0.123794303152478,0.759037790248526,0.96535117951504,"Barents Sea",0.774895674718515,"Chl"
0.870519837789801,0.123873010843057,0.769502532699779,0.976162206992158,"Barents Sea",0.781236641627853,"Chl"
0.881553498560415,0.124271758767775,0.780122215251633,0.987486805071897,"Barents Sea",0.78757760853719,"Chl"
0.893078262484391,0.124914861122626,0.790905019491902,0.998617776555638,"Barents Sea",0.793918575446528,"Chl"
0.905139815630571,0.125721964212204,0.802807461807958,1.01132531086362,"Barents Sea",0.800259542355865,"Chl"
0.917773724133962,0.126624568219357,0.81454812132032,1.02485781765456,"Barents Sea",0.806600509265203,"Chl"
0.931003336409761,0.127580065298287,0.827133876666993,1.0382509780921,"Barents Sea",0.81294147617454,"Chl"
0.944837993183931,0.128579782256048,0.840334896690825,1.05357343243616,"Barents Sea",0.819282443083878,"Chl"
0.959269665909353,0.129651696133413,0.85421800931132,1.06839414147298,"Barents Sea",0.825623409993216,"Chl"
0.974269821586184,0.130854885554596,0.868208388220463,1.0839932508802,"Barents Sea",0.831964376902553,"Chl"
0.989785578537698,0.132266941329732,0.882783171076385,1.10112401584214,"Barents Sea",0.838305343811891,"Chl"
1.00573673141555,0.133965162278801,0.897949300597016,1.11889177438759,"Barents Sea",0.844646310721229,"Chl"
1.02201990171355,0.136003562951532,0.913150757232562,1.13814648397054,"Barents Sea",0.850987277630566,"Chl"
1.03851369333018,0.138396949903953,0.92762853462189,1.15633583595228,"Barents Sea",0.857328244539904,"Chl"
1.05508152204855,0.141116292822348,0.942606200939406,1.17553334412336,"Barents Sea",0.863669211449241,"Chl"
1.07157092865637,0.144096970795677,0.957525194999225,1.1945679253528,"Barents Sea",0.870010178358579,"Chl"
1.08781398592098,0.147251667015692,0.971701468154626,1.21425035136922,"Barents Sea",0.876351145267917,"Chl"
1.10363286785755,0.150478498506796,0.985834316850579,1.23351693629166,"Barents Sea",0.882692112177254,"Chl"
1.11884495226863,0.153669211347036,0.998770236259452,1.25201362174329,"Barents Sea",0.889033079086592,"Chl"
1.13326772240408,0.156714033687797,1.01161086308322,1.26919471686534,"Barents Sea",0.895374045995929,"Chl"
1.14672322161105,0.159506015925125,1.02283842927986,1.28487323389104,"Barents Sea",0.901715012905267,"Chl"
1.15904390224855,0.161945722321414,1.03344254749782,1.29939828714318,"Barents Sea",0.908055979814605,"Chl"
1.17007902856319,0.163945128897102,1.04251866645816,1.31239859997461,"Barents Sea",0.914396946723942,"Chl"
1.17970210035264,0.1654320346702,1.05098611325752,1.32334996697316,"Barents Sea",0.92073791363328,"Chl"
1.18781763851798,0.16635402205474,1.05805064930643,1.3311781904341,"Barents Sea",0.927078880542617,"Chl"
1.19436232783596,0.166678304446424,1.06485424337286,1.33799535803499,"Barents Sea",0.933419847451955,"Chl"
1.19930297568723,0.166391497336877,1.06964017907615,1.34352749447518,"Barents Sea",0.939760814361293,"Chl"
1.20263943568117,0.165509041749903,1.07325530232055,1.34540162628386,"Barents Sea",0.94610178127063,"Chl"
1.20440702151975,0.164085685913804,1.07511371689273,1.3449620536564,"Barents Sea",0.952442748179968,"Chl"
1.20466851814181,0.162211410260353,1.07695223942853,1.34346317438885,"Barents Sea",0.958783715089306,"Chl"
1.20350831659439,0.160006783049461,1.0771441928715,1.33921191053458,"Barents Sea",0.965124681998643,"Chl"
1.20103517054388,0.157626502159812,1.07662296754172,1.33441560574646,"Barents Sea",0.971465648907981,"Chl"
1.1973754348825,0.155243373831515,1.07407429438108,1.32883175905408,"Barents Sea",0.977806615817318,"Chl"
1.19266508616582,0.153025032086943,1.0701257870154,1.32140738940115,"Barents Sea",0.984147582726656,"Chl"
1.18704585260151,0.151115420141228,1.06622126077192,1.31372451895981,"Barents Sea",0.990488549635994,"Chl"
1.18066221987624,0.149621574876394,1.06107310246885,1.30588126044292,"Barents Sea",0.996829516545331,"Chl"
1.17365799714221,0.148600872069261,1.05429072409959,1.29908474423658,"Barents Sea",1.00317048345467,"Chl"
1.16617172219677,0.148055964655801,1.0465996694813,1.29192476305017,"Barents Sea",1.00951145036401,"Chl"
1.15833104837428,0.147943342746991,1.03734840432306,1.28332664991232,"Barents Sea",1.01585241727334,"Chl"
1.15024975283114,0.148187440605963,1.02876999474332,1.275011026328,"Barents Sea",1.02219338418268,"Chl"
1.14202699841566,0.148696831279003,1.0194313797708,1.26675893590466,"Barents Sea",1.02853435109202,"Chl"
1.13374639419028,0.149381496386502,1.01106321254593,1.2589216103224,"Barents Sea",1.03487531800136,"Chl"
1.12547336479799,0.150169195847645,1.00247604527051,1.25105196544709,"Barents Sea",1.04121628491069,"Chl"
1.11725396449786,0.151015641204748,0.993181405269736,1.24320225997213,"Barents Sea",1.04755725182003,"Chl"
1.10911612115905,0.151905231554666,0.984482277261809,1.23569568716321,"Barents Sea",1.05389821872937,"Chl"
1.10107285778101,0.152843040981618,0.975902643767961,1.22721720616985,"Barents Sea",1.06023918563871,"Chl"
1.09312791062731,0.153840200605207,0.967448676390657,1.21930132732056,"Barents Sea",1.06658015254804,"Chl"
1.08527774694557,0.154904226486254,0.959126997615236,1.21113807075698,"Barents Sea",1.07292111945738,"Chl"
1.07751231750612,0.156033564523768,0.949811287122189,1.20437505718652,"Barents Sea",1.07926208636672,"Chl"
1.06981836419792,0.157210712429969,0.940941875473685,1.1966313604967,"Barents Sea",1.08560305327606,"Chl"
1.06218179937807,0.15840193478837,0.932370152225979,1.18921175300804,"Barents Sea",1.0919440201854,"Chl"
1.05459026246993,0.159565013335846,0.924288418282257,1.18275373156059,"Barents Sea",1.09828498709473,"Chl"
1.0470357102696,0.160660701505436,0.915092961980577,1.17578187601032,"Barents Sea",1.10462595400407,"Chl"
1.03951519424335,0.161657776534126,0.906258693176939,1.1688936401769,"Barents Sea",1.11096692091341,"Chl"
1.03203194196799,0.162539563841782,0.896919666463151,1.162017186447,"Barents Sea",1.11730788782275,"Chl"
1.0245959709594,0.163308994114881,0.888567107736045,1.15552848320099,"Barents Sea",1.12364885473208,"Chl"
1.01722358328308,0.163988763635668,0.880449404359036,1.14876729456237,"Barents Sea",1.12998982164142,"Chl"
1.00993651885078,0.164618743854165,0.872215471657882,1.14201115417538,"Barents Sea",1.13633078855076,"Chl"
1.00276246021744,0.165254976767799,0.86443871638954,1.13573611173567,"Barents Sea",1.1426717554601,"Chl"
0.99573330467989,0.165960670856538,0.857370126864905,1.12988821772016,"Barents Sea",1.14901272236943,"Chl"
0.988883188394696,0.166795668314719,0.848579221114898,1.12424300503706,"Barents Sea",1.15535368927877,"Chl"
0.982246613385529,0.167808014641835,0.841311124073491,1.1181351190682,"Barents Sea",1.16169465618811,"Chl"
0.975856503072637,0.169029206976343,0.833016896338636,1.11208921888989,"Barents Sea",1.16803562309745,"Chl"
0.969743236122678,0.170469523280422,0.824405419055207,1.10719793531926,"Barents Sea",1.17437659000678,"Chl"
0.963932628936017,0.172119723637185,0.817773124306905,1.10247335437289,"Barents Sea",1.18071755691612,"Chl"
0.958443296042012,0.173957720692426,0.811106366773672,1.09847808025014,"Barents Sea",1.18705852382546,"Chl"
0.953284759320635,0.175956241351902,0.803820958915966,1.09540413161596,"Barents Sea",1.1933994907348,"Chl"
0.948458173343667,0.178088324003119,0.797021060953943,1.09322237110166,"Barents Sea",1.19974045764413,"Chl"
0.943956814394978,0.180332115384121,0.791412283120294,1.09098946417741,"Barents Sea",1.20608142455347,"Chl"
0.939766540137909,0.182674678574491,0.7865468226039,1.08914566224855,"Barents Sea",1.21242239146281,"Chl"
0.935865825327245,0.185114835024598,0.780927067656008,1.08707589782204,"Barents Sea",1.21876335837215,"Chl"
0.932226438664381,0.187663896727362,0.775620117061048,1.08630694437556,"Barents Sea",1.22510432528149,"Chl"
0.928811929431339,0.190347415316304,0.770559387393831,1.08539873765114,"Barents Sea",1.23144529219082,"Chl"
0.925577503351364,0.193203312183452,0.765724895757579,1.08572687021193,"Barents Sea",1.23778625910016,"Chl"
0.922473111848909,0.196275980437154,0.761766645922976,1.08656045439927,"Barents Sea",1.2441272260095,"Chl"
0.919445207605446,0.199612794397025,0.756673463814093,1.08626818799648,"Barents Sea",1.25046819291884,"Chl"
0.916437533673935,0.203263956037361,0.750451870323923,1.08628164808163,"Barents Sea",1.25680915982817,"Chl"
0.913391665427915,0.207284609575389,0.744081399044519,1.08782778417869,"Barents Sea",1.26315012673751,"Chl"
0.910248080515027,0.211738070176009,0.73687062557102,1.08875994158579,"Barents Sea",1.26949109364685,"Chl"
0.906947875235641,0.216699061710354,0.729872569720792,1.08981890556718,"Barents Sea",1.27583206055619,"Chl"
0.903434622360268,0.222259675768126,0.720508777262428,1.09084401301162,"Barents Sea",1.28217302746552,"Chl"
0.899656934163169,0.228535150715846,0.71256720687064,1.0918958414423,"Barents Sea",1.28851399437486,"Chl"
0.895567818123986,0.235662998335145,0.704354883326661,1.09262397548107,"Barents Sea",1.2948549612842,"Chl"
0.891123203627311,0.243800898975774,0.691994649900871,1.09480120618466,"Barents Sea",1.30119592819354,"Chl"
0.886282300414564,0.253126110951472,0.680224477011804,1.09696910706733,"Barents Sea",1.30753689510287,"Chl"
0.881012951434622,0.263835409579631,0.666163011474629,1.10122128174759,"Barents Sea",1.31387786201221,"Chl"
1.06187464582949,0.213805993428928,0.746970083313051,1.43759478145987,"Basin",0.795613045578643,"Chl"
1.05594647525955,0.203765137019517,0.754344066891194,1.41335123813694,"Basin",0.799742074960892,"Chl"
1.05003291161192,0.194120612946454,0.760524973038644,1.38748188423152,"Basin",0.803871104343142,"Chl"
1.04414896439355,0.184939747874845,0.768351301972215,1.36517925774228,"Basin",0.808000133725392,"Chl"
1.03831404091575,0.176289684206674,0.773946698532517,1.34429356029192,"Basin",0.812129163107641,"Chl"
1.03254985394289,0.16822902805678,0.777932151453606,1.32404519651251,"Basin",0.816258192489891,"Chl"
1.02687948056812,0.160802036763867,0.782188368770218,1.30636139231749,"Basin",0.820387221872141,"Chl"
1.02132813612063,0.154035128789952,0.784537282677299,1.28775196268126,"Basin",0.82451625125439,"Chl"
1.01592184766839,0.147931523037684,0.786481413921869,1.27006723741511,"Basin",0.82864528063664,"Chl"
1.01068531689639,0.142469350220505,0.789346025925077,1.25462373931332,"Basin",0.83277431001889,"Chl"
1.00564029670137,0.137604600013098,0.790819865744132,1.24062524579388,"Basin",0.836903339401139,"Chl"
1.00080465409187,0.133277723231258,0.791503518758441,1.22822476994299,"Basin",0.841032368783389,"Chl"
0.996190356234409,0.129423745516534,0.793908838985711,1.21582388415337,"Basin",0.845161398165639,"Chl"
0.991800352912549,0.125983977896855,0.794753347400081,1.20603611024128,"Basin",0.849290427547888,"Chl"
0.987624223846273,0.122916147410721,0.794436090855808,1.19546232747173,"Basin",0.853419456930138,"Chl"
0.983640264106298,0.120195097012553,0.793092700765235,1.18680014429107,"Basin",0.857548486312387,"Chl"
0.979817819708628,0.117807538552521,0.79207168460721,1.17933577892676,"Basin",0.861677515694637,"Chl"
0.976117770359525,0.115744886528445,0.792255105952373,1.17181570927036,"Basin",0.865806545076887,"Chl"
0.972494177983562,0.113993856004421,0.791526543424883,1.16596681988101,"Basin",0.869935574459136,"Chl"
0.968898892951879,0.112527906570748,0.789809430799904,1.159743599506,"Basin",0.874064603841386,"Chl"
0.965285784105445,0.111304600013295,0.788090160852687,1.15470629545527,"Basin",0.878193633223636,"Chl"
0.961615357784094,0.110270615277829,0.786639835148737,1.14909194048161,"Basin",0.882322662605885,"Chl"
0.957857846780762,0.109370647029988,0.783573047996464,1.14485325888903,"Basin",0.886451691988135,"Chl"
0.953995804140562,0.108557395207818,0.781520099972786,1.14015715219915,"Basin",0.890580721370385,"Chl"
0.9500248371251,0.107798380064555,0.778991477121073,1.13566018572365,"Basin",0.894709750752634,"Chl"
0.945955252873216,0.107079825639816,0.775673931507144,1.13020849788439,"Basin",0.898838780134884,"Chl"
0.941812822265043,0.106405180948203,0.771043159778992,1.1254959995942,"Basin",0.902967809517134,"Chl"
0.937639012885528,0.105789222570142,0.768650081839676,1.11974058629678,"Basin",0.907096838899383,"Chl"
0.933487281747823,0.105246712895243,0.764656572007221,1.11331264122323,"Basin",0.911225868281633,"Chl"
0.929417292933235,0.104781305773903,0.760422732969957,1.10712844412048,"Basin",0.915354897663882,"Chl"
0.92549084320673,0.104382041210787,0.7567453235295,1.10335904598631,"Basin",0.919483927046132,"Chl"
0.921767832399957,0.104029094672222,0.754954220081066,1.0986262495934,"Basin",0.923612956428382,"Chl"
0.918302523174564,0.103701213657528,0.752667158566455,1.09454461881076,"Basin",0.927741985810631,"Chl"
0.91514085946306,0.103381561574744,0.750390609419179,1.09097770438805,"Basin",0.931871015192881,"Chl"
0.912318725672582,0.103061807052799,0.74815687554757,1.08788418314181,"Basin",0.936000044575131,"Chl"
0.909860353455391,0.102743829814759,0.74497317122089,1.08433836065761,"Basin",0.94012907395738,"Chl"
0.907776334058484,0.102439121070168,0.742861391135564,1.08120372716277,"Basin",0.94425810333963,"Chl"
0.906062670802008,0.102165110101942,0.741272671979312,1.07952260682685,"Basin",0.948387132721879,"Chl"
0.904702010923621,0.101939401587689,0.741009503813757,1.07803357289253,"Basin",0.952516162104129,"Chl"
0.903667955267181,0.101773629451395,0.740120195282442,1.07626071243887,"Basin",0.956645191486379,"Chl"
0.902929421751949,0.101671596720205,0.739550092973764,1.07451955769726,"Basin",0.960774220868628,"Chl"
0.902454163160322,0.101632552828208,0.740275860683307,1.07375207305365,"Basin",0.964903250250878,"Chl"
0.902211913317238,0.101653978766688,0.739316101522587,1.07317790322008,"Basin",0.969032279633128,"Chl"
0.90217764751235,0.101734820010199,0.738801088449128,1.07370571166896,"Basin",0.973161309015377,"Chl"
0.902334117110341,0.101877390823253,0.73844040242483,1.0742914548108,"Basin",0.977290338397627,"Chl"
0.902670806551321,0.102083748805197,0.738767104731212,1.07459714295256,"Basin",0.981419367779877,"Chl"
0.903184209669811,0.10235241542887,0.739241686588389,1.07522340325207,"Basin",0.985548397162126,"Chl"
0.903879305740115,0.102676563582279,0.738694077241841,1.07652484277003,"Basin",0.989677426544376,"Chl"
0.904768043812215,0.10304213829577,0.737985459049897,1.07745706140518,"Basin",0.993806455926626,"Chl"
0.905869383197533,0.103430256939155,0.738102878105662,1.07938642847284,"Basin",0.997935485308875,"Chl"
0.907207586080523,0.103820648544824,0.739137462991009,1.0814914319034,"Basin",1.00206451469112,"Chl"
0.908809325966963,0.10419527009723,0.739014085011509,1.08329376268893,"Basin",1.00619354407337,"Chl"
0.910701310037968,0.104543439196381,0.741425723362483,1.0861247315678,"Basin",1.01032257345562,"Chl"
0.912907891671983,0.104866585906788,0.742551782439797,1.08932838810733,"Basin",1.01445160283787,"Chl"
0.915449035891669,0.105178782664252,0.744842676710245,1.09138057210215,"Basin",1.01858063222012,"Chl"
0.918339703853384,0.1055021636776,0.747073372954275,1.09425583679051,"Basin",1.02270966160237,"Chl"
0.921590060526114,0.105860653477104,0.750063643994759,1.09848523788625,"Basin",1.02683869098462,"Chl"
0.925203982227355,0.106277350586504,0.753326023518563,1.10249328516385,"Basin",1.03096772036687,"Chl"
0.929179676347533,0.106770716347826,0.756144076075379,1.10730972168215,"Basin",1.03509674974912,"Chl"
