Date,Region,Chl,SST,Ice,Wind
2001-02-01,Baffin Bay,NaN,-1.6517162663596,0.962861278227397,4.71365643879031
2001-03-01,Baffin Bay,0.459652173362571,-1.62444967608298,0.953481395398417,4.07638845218109
2001-04-01,Baffin Bay,1.05891892877182,-1.49967694282532,0.921374227603277,4.69631024840606
2001-05-01,Baffin Bay,1.3763040445308,-1.11148017452609,0.826612449461414,5.22138106893631
2001-06-01,Baffin Bay,1.41018914936562,-0.147579930039744,0.649546311299006,4.61417777751627
2001-07-01,Baffin Bay,0.313434791225915,1.72982365277506,0.447379305478065,3.68168824477709
2001-08-01,Baffin Bay,0.322490033798568,2.83906412124634,0.544921761558902,4.30960062672782
2001-09-01,Baffin Bay,0.34674092772007,2.27135970989863,0.606270631154378,5.18159174873387
2001-10-01,Baffin Bay,NaN,0.451676227487511,0.638269903198365,6.40894353500575
2001-11-01,Baffin Bay,NaN,-0.586626314123472,0.706165724992752,7.43576692074785
2001-12-01,Baffin Bay,NaN,-1.08248291284807,0.840952215656157,5.08512802670031
2002-02-01,Baffin Bay,NaN,-1.56357643859727,0.939922151821,4.73422670981467
2002-03-01,Baffin Bay,0.494807493337736,-1.67355132487512,0.968438092739351,4.66919643889192
2002-04-01,Baffin Bay,1.02317535769041,-1.47309328715007,0.911736369132996,5.3130735408938
2002-05-01,Baffin Bay,1.61781199626075,-0.942866342682992,0.765984700572106,5.05950265046966
2002-06-01,Baffin Bay,1.08593240165836,0.215562822048863,0.640586535135905,4.28339712523554
2002-07-01,Baffin Bay,0.332554018077154,1.721517435966,0.476213107185979,4.47333877744315
2002-08-01,Baffin Bay,0.327161916795545,2.46088205229852,0.529511568046385,4.19207439663488
2002-09-01,Baffin Bay,0.32327841303663,2.13508503039678,0.645366277297338,5.44970177551995
2002-10-01,Baffin Bay,0.384542358479261,0.47945374487749,0.658989033391399,5.614731999406
2002-11-01,Baffin Bay,NaN,-0.489190130929152,0.638348883390427,6.5388626638812
2002-12-01,Baffin Bay,NaN,-0.910202356115464,0.792829905786822,5.99470815211932
2003-02-01,Baffin Bay,NaN,-1.47000371132578,0.91668313741684,5.41361221666684
2003-03-01,Baffin Bay,0.406422195012109,-1.42807424837543,0.898942053318024,5.75209542605899
2003-04-01,Baffin Bay,0.549943973769874,-1.37115475734075,0.888155853748322,5.15528975725528
2003-05-01,Baffin Bay,1.46771459751948,-0.830894360619207,0.750957208295022,5.07794131903569
2003-06-01,Baffin Bay,1.05733617654171,0.49021786476175,0.553164060910543,3.90150177734415
2003-07-01,Baffin Bay,0.314022316195826,2.37009276882295,0.452521579880868,4.23395330719551
2003-08-01,Baffin Bay,0.385355246404297,2.64195892118639,0.545459934780675,5.23529864517841
2003-09-01,Baffin Bay,0.409310203883058,1.90646395881971,0.697348443667094,5.44757525893455
2003-10-01,Baffin Bay,0.508301073656378,0.288848579650925,0.662830858461319,5.95726365297462
2003-11-01,Baffin Bay,NaN,-0.558726741373539,0.67836585243543,5.77404817698378
2003-12-01,Baffin Bay,NaN,-0.949392061079702,0.817013961653556,6.45932215598951
2004-02-01,Baffin Bay,NaN,-1.52821476295077,0.928780239203881,5.32435281157883
2004-03-01,Baffin Bay,0.399382285859165,-1.63124622452644,0.955731097728975,4.84337747137683
2004-04-01,Baffin Bay,0.68212066761928,-1.53163501421611,0.920360922813416,4.76548400546917
2004-05-01,Baffin Bay,1.5667306236625,-1.05956498461385,0.806664882167693,3.875210428718
2004-06-01,Baffin Bay,1.03798097436341,-0.155175682273693,0.681593410174052,4.17446415691844
2004-07-01,Baffin Bay,0.31992181497317,1.27701339990862,0.473116724721847,4.26657811369436
2004-08-01,Baffin Bay,0.369594238877391,1.85894154348681,0.495998659441548,4.50424307008057
2004-09-01,Baffin Bay,0.408806100650769,1.4431058426698,0.659177283445994,5.57555212889035
2004-10-01,Baffin Bay,0.472583766821768,-0.217064128407548,0.635091572038589,7.1190348964847
2004-11-01,Baffin Bay,NaN,-0.634685923159122,0.709260799487432,7.22091637292193
2004-12-01,Baffin Bay,NaN,-1.27553049787398,0.893632567697956,5.81386326378511
2005-02-01,Baffin Bay,NaN,-1.45893040725163,0.918679254395621,5.73734704488394
2005-03-01,Baffin Bay,0.398022486881853,-1.35626539107292,0.884777667060975,5.67629874357304
2005-04-01,Baffin Bay,0.79336937363806,-1.27566152413686,0.866463396946589,5.58645822562651
2005-05-01,Baffin Bay,1.69791147214961,-1.05070640002528,0.839498898675365,4.53699602599103
2005-06-01,Baffin Bay,1.10688674792639,-0.139272085517102,0.719458079338074,4.24461896850445
2005-07-01,Baffin Bay,0.340971721516292,1.3771941267675,0.601698273612607,4.67093149814513
2005-08-01,Baffin Bay,0.354448175366618,2.6621378467929,0.579580673286992,4.23290302706166
2005-09-01,Baffin Bay,0.348009777949424,1.67901658217112,0.676023608446121,5.472637138714
2005-10-01,Baffin Bay,0.433359758096666,0.0242404986638576,0.624006284821418,6.2147135536843
2005-11-01,Baffin Bay,NaN,-0.53092199365298,0.726445907354355,6.91815960817227
2005-12-01,Baffin Bay,NaN,-0.810697861256138,0.807362012324795,6.09367384672943
2006-02-01,Baffin Bay,NaN,-1.53099979247366,0.927092273320471,5.23291279278746
2006-03-01,Baffin Bay,0.396354672046272,-1.40262739504537,0.89462657513157,5.37418081635928
2006-04-01,Baffin Bay,0.902221482242622,-1.21503736575445,0.853063561518987,4.96224228142631
2006-05-01,Baffin Bay,1.30436478316481,-0.909101936124986,0.802905205757387,4.49384966361159
2006-06-01,Baffin Bay,1.04743573443323,-0.0310060623412331,0.694215490420659,4.43569351790009
2006-07-01,Baffin Bay,0.341114807165476,1.76995050907135,0.59932203062119,4.35166028983163
2006-08-01,Baffin Bay,0.347876161173313,2.91368429891525,0.646659947210743,4.79544471159472
2006-09-01,Baffin Bay,0.387185879707376,2.29937099218369,0.705734086036682,5.53298627564781
2006-10-01,Baffin Bay,0.480907368046969,0.872268343164075,0.707653684000815,5.13122395108858
2006-11-01,Baffin Bay,NaN,-0.422276600760718,0.738726756970088,6.77354139447582
2006-12-01,Baffin Bay,NaN,-1.11018582505565,0.868398028035318,6.32409981733895
2007-02-01,Baffin Bay,NaN,-1.4298112988472,0.911316954663822,6.03256751703459
2007-03-01,Baffin Bay,0.398011880826975,-1.53982317063116,0.93671989440918,5.76354770238164
2007-04-01,Baffin Bay,0.477772206232019,-1.51438096761704,0.931738917032878,5.44448839168243
2007-05-01,Baffin Bay,1.53855434631494,-1.13972322017916,0.86255080661466,4.38018379898167
2007-06-01,Baffin Bay,1.47358829692803,-0.307025496428832,0.76544518272082,4.92514726270938
2007-07-01,Baffin Bay,0.361833949676812,2.75373953965402,0.683094926418797,3.36553652375329
2007-08-01,Baffin Bay,0.327620549857301,4.05672971663936,0.716524700964651,3.76021517272824
2007-09-01,Baffin Bay,0.369223482732031,2.44475190043449,0.718025765816371,6.05760575503752
2007-10-01,Baffin Bay,0.465388304512982,0.244627635009707,0.69474724992629,7.10343826880535
2007-11-01,Baffin Bay,NaN,-0.713571254412333,0.788029778003693,6.33716242003879
2007-12-01,Baffin Bay,NaN,-1.09170808715205,0.861970891875605,6.23169525390703
2008-02-01,Baffin Bay,NaN,-1.57498350225646,0.946277412874945,5.10694696007833
2008-03-01,Baffin Bay,0.357243235618103,-1.59982322877453,0.951506141693361,4.65078165026526
2008-04-01,Baffin Bay,0.700658435479238,-1.50341837803523,0.929678402344386,4.51861298727869
2008-05-01,Baffin Bay,1.60326960305451,-1.14875949390473,0.868870835150442,4.36153801817636
2008-06-01,Baffin Bay,0.916265303138923,-0.0170743186026812,0.735818157593409,4.70190330897293
2008-07-01,Baffin Bay,0.306178054453827,2.12572078551016,0.592950419072182,4.27090540495818
2008-08-01,Baffin Bay,0.352846811904776,3.18256924998376,0.601850928798799,4.31139740198982
2008-09-01,Baffin Bay,0.348918915805392,2.22051326433818,0.651748623450597,5.18679239538278
2008-10-01,Baffin Bay,0.575941705858188,0.319631028094239,0.712511562531994,7.71126426058797
2008-11-01,Baffin Bay,NaN,-0.735103165109952,0.780668793121974,6.47257582186133
2008-12-01,Baffin Bay,NaN,-1.21640145778656,0.891020355686065,5.79647241479316
2009-02-01,Baffin Bay,NaN,-1.57099943075861,0.945023083261081,4.75251835377766
2009-03-01,Baffin Bay,0.407451946706736,-1.67450647584854,0.969655425317826,4.69841235114007
2009-04-01,Baffin Bay,0.502360090747171,-1.55089614391327,0.938532656431198,5.49934809512393
2009-05-01,Baffin Bay,1.59112899874371,-0.93389787789314,0.800178650886782,4.81548136788453
2009-06-01,Baffin Bay,1.26830233183734,0.30457485280931,0.680869507789612,4.43648277234128
2009-07-01,Baffin Bay,0.346402804987482,3.35018648255256,0.589283054874789,3.62203900475522
2009-08-01,Baffin Bay,0.351554217616299,5.02717927194411,0.651336158475568,3.98006557944406
2009-09-01,Baffin Bay,0.45239763187777,2.45562797387441,0.719335687160492,6.74056653264204
2009-10-01,Baffin Bay,0.48860480411401,0.0529218493930755,0.69489312171936,6.81316841375248
2009-11-01,Baffin Bay,NaN,-0.855048254132271,0.800807702541351,6.09071640709594
2009-12-01,Baffin Bay,NaN,-1.23223348009971,0.896339733754435,6.65931168309095
2010-02-01,Baffin Bay,NaN,-1.4831585245473,0.927701826606478,5.1359351295033
2010-03-01,Baffin Bay,0.476294247829158,-1.63613293247838,0.958209303117567,4.67212150071078
2010-04-01,Baffin Bay,0.984285264641097,-1.57045619090398,0.943597263097763,4.83561774968959
2010-05-01,Baffin Bay,1.86215902844827,-1.18011008731781,0.868822061246441,4.82574745095897
2010-06-01,Baffin Bay,1.1068340786994,0.027819940323631,0.740589624643326,3.84313045549266
2010-07-01,Baffin Bay,0.293183070524507,2.58778414803167,0.54440616407702,3.82776498674712
2010-08-01,Baffin Bay,0.341663295294881,3.65416309141344,0.626678029375692,3.98834568503479
2010-09-01,Baffin Bay,0.442621176833556,2.72133004665375,0.79065838654836,5.41709410691719
2010-10-01,Baffin Bay,0.557895771847852,0.663559468583234,0.758900155944209,5.75416996329362
2010-11-01,Baffin Bay,NaN,-0.347009532650312,0.731803812583288,6.48858067778959
2010-12-01,Baffin Bay,NaN,-0.747582464448867,0.838778866875556,6.07266374174528
2011-02-01,Baffin Bay,NaN,-1.35100947959082,0.921268656849861,5.68685165658545
2011-03-01,Baffin Bay,0.415155545855585,-1.59687638667322,0.94781231880188,5.53505831477692
2011-04-01,Baffin Bay,0.785733372466757,-1.65859751303991,0.966093834241231,3.94139484524974
2011-05-01,Baffin Bay,1.10075834357954,-1.38524873795048,0.900710434682908,4.97626990634588
2011-06-01,Baffin Bay,1.00100272110911,-0.58028247145315,0.785512137413025,4.62161584394182
2011-07-01,Baffin Bay,0.324028042272111,2.4511440338627,0.502084344625473,4.12433643495714
2011-08-01,Baffin Bay,0.343747451920391,3.81361161508868,0.693818338455692,3.93674815457587
2011-09-01,Baffin Bay,0.392497574131877,2.29646880229314,0.790392492214839,6.25999778718681
2011-10-01,Baffin Bay,0.401360612396534,0.185599080549793,0.674668735073459,7.14613745477817
2011-11-01,Baffin Bay,NaN,-0.679533119996389,0.759482132537024,6.21798504359035
2011-12-01,Baffin Bay,NaN,-1.19491974000008,0.859705719255632,5.41043544899494
2012-02-01,Baffin Bay,NaN,-1.59216841747021,0.950338772658644,4.73727235465897
2012-03-01,Baffin Bay,0.353798247624414,-1.65748680791547,0.965607070153759,5.06047626061172
2012-04-01,Baffin Bay,0.689017176119093,-1.50674181779226,0.930630262692769,4.64923757542775
2012-05-01,Baffin Bay,1.81418785424874,-1.20641017536963,0.869118148280728,4.28150591323994
2012-06-01,Baffin Bay,0.726968305890287,0.347869174725687,0.687161233027776,4.18467603207128
2012-07-01,Baffin Bay,0.310302281172566,3.98126249159536,0.524954051740708,3.63221286505101
2012-08-01,Baffin Bay,0.337284516507847,4.51369508620231,0.657911173758968,4.41852678575371
2012-09-01,Baffin Bay,0.361952775245594,3.37171201705933,0.762110628684362,6.11706910045409
2012-10-01,Baffin Bay,0.509409265133608,1.03089279405052,0.697440854964718,6.7922995926878
2012-11-01,Baffin Bay,NaN,-0.357417041560014,0.660088968276977,6.89690264259704
2012-12-01,Baffin Bay,NaN,-0.877095045581941,0.792940999231031,6.25270236216852
2013-02-01,Baffin Bay,NaN,-1.46684745805604,0.91979843378067,4.60721495895208
2013-03-01,Baffin Bay,0.508941515889217,-1.53536147071469,0.934276765392673,4.93861074620558
2013-04-01,Baffin Bay,2.8776315032621,-1.4039058248202,0.901857272783915,4.77125462657296
2013-05-01,Baffin Bay,1.63443400038293,-1.25272137118924,0.871831688188737,4.70184994266806
2013-06-01,Baffin Bay,0.86960167796611,-0.18787029037873,0.714374671379725,4.35355591596708
2013-07-01,Baffin Bay,0.305794428459998,2.24638159813419,0.503063285543073,3.98840359826676
2013-08-01,Baffin Bay,0.33175718815834,3.3742253780365,0.681511146406974,5.45761507106865
2013-09-01,Baffin Bay,0.501292815250272,1.77587350606918,0.682697385549545,6.08642784035462
2013-10-01,Baffin Bay,0.523100115915704,0.350834070689856,0.661494778048608,5.86883727152815
2013-11-01,Baffin Bay,NaN,-0.458216211944818,0.708418663342794,7.2720857497749
2013-12-01,Baffin Bay,NaN,-1.06759411288846,0.842410916282285,5.92854266279395
2014-02-01,Baffin Bay,NaN,-1.39221122860909,0.894813888839313,5.57114868569791
2014-03-01,Baffin Bay,0.527790588741498,-1.47478826968901,0.921466435155561,5.26932562039394
2014-04-01,Baffin Bay,1.12655988218202,-1.41837563514709,0.909045980374018,5.16677706903567
2014-05-01,Baffin Bay,1.91553043778592,-0.962727139073034,0.810721274345152,4.6962857669901
2014-06-01,Baffin Bay,1.26807169848492,0.117686673688392,0.646415174007416,4.67653385004818
2014-07-01,Baffin Bay,0.336538719262851,2.76375392944582,0.482448214484799,3.61875578918971
2014-08-01,Baffin Bay,0.438363946477591,3.55563719041886,0.620523879604955,5.46163942997407
2014-09-01,Baffin Bay,0.480475641947886,2.44128805001577,0.764616485436757,5.95509557289557
2014-10-01,Baffin Bay,0.520795087590829,0.408967657056036,0.655812884530714,6.46579442407567
2014-11-01,Baffin Bay,NaN,-0.481995527942975,0.694127637147903,6.43583654902794
2014-12-01,Baffin Bay,NaN,-1.05610776139844,0.832810413452887,6.42490501861708
2015-02-01,Baffin Bay,NaN,-1.6339002762522,0.961592044149126,5.56894226123374
2015-03-01,Baffin Bay,0.487704133563811,-1.62154488794265,0.958239401540449,5.58553692220192
2015-04-01,Baffin Bay,0.827404693640101,-1.56496402025223,0.945555092891057,4.57903337842879
2015-05-01,Baffin Bay,1.80069826760522,-1.25750858168448,0.865109539801075,4.69933231762336
2015-06-01,Baffin Bay,1.45896871555639,-0.332495984559258,0.742863430579503,3.74270764231118
2015-07-01,Baffin Bay,0.295267734268235,2.89774531702841,0.597403062928108,3.23543384372748
2015-08-01,Baffin Bay,0.351920870967934,3.88636169125957,0.616053119782479,4.29301993043976
2015-09-01,Baffin Bay,0.460234087302646,2.14189919432004,0.715776473283768,6.4284683126362
2015-10-01,Baffin Bay,0.649048902534681,-0.00161935989895175,0.63036234148087,6.80060861535232
2015-11-01,Baffin Bay,NaN,-0.75573974053065,0.701182683308919,6.13967783747781
2015-12-01,Baffin Bay,NaN,-1.34175552475837,0.885140684343153,6.02587050125312
2016-02-01,Baffin Bay,NaN,-1.66133482291781,0.928280483032095,5.2233270296632
2016-03-01,Baffin Bay,0.454344481090313,-1.64588015694772,0.901139368934016,5.61868342798752
2016-04-01,Baffin Bay,0.973261608179655,-1.57260540723801,0.86291904648145,5.6431629016991
2016-05-01,Baffin Bay,2.1419665562818,-1.03150021837604,0.795697796729303,4.35085714639521
2016-06-01,Baffin Bay,1.16355498322546,0.689671845982472,0.668149077892303,3.88743115899904
2016-07-01,Baffin Bay,0.313662753663637,2.57632576457916,0.556308704999185,3.61644168263546
2016-08-01,Baffin Bay,0.370422140856227,4.4770653170924,0.594768766433962,4.4549572084456
2016-09-01,Baffin Bay,0.443378809977026,2.89755747715632,0.737766931454341,5.96542579107358
2016-10-01,Baffin Bay,0.579076886913148,0.429073097875282,0.614498546046595,6.72583755197962
2016-11-01,Baffin Bay,NaN,-1.13744912346204,0.653182375431061,6.66849386131712
2016-12-01,Baffin Bay,NaN,-1.50940038696412,0.842627440729449,6.18011819717442
2017-02-01,Baffin Bay,NaN,-1.66658705472946,0.931550113218171,5.45593654532986
2017-03-01,Baffin Bay,0.539932141266899,-1.68028465009505,0.949714191498295,5.2057879345596
2017-04-01,Baffin Bay,0.620045923414296,-1.68372703790665,0.940974740187327,4.58623550112189
2017-05-01,Baffin Bay,1.86995472288563,-1.55690202789922,0.820411503314972,4.47530045535829
2017-06-01,Baffin Bay,1.4041335710579,-0.801060476092001,0.708895476659139,4.07766006737683
2017-07-01,Baffin Bay,0.366861353448409,1.59828483289288,0.617057959879598,4.39557927783481
2017-08-01,Baffin Bay,0.403086846866789,3.33180368331171,0.646770042757834,4.80903596777922
2017-09-01,Baffin Bay,0.604474859759127,1.70797364513079,0.756553028027217,6.33875116156305
2017-10-01,Baffin Bay,0.637801630428443,-0.147595308480724,0.697602862311948,6.80543141892923
2017-11-01,Baffin Bay,NaN,-1.18398983677228,0.758625060319901,5.93986883401518
2017-12-01,Baffin Bay,NaN,-1.42762123769329,0.821689946036185,5.47242867944858
2018-02-01,Baffin Bay,NaN,-1.67565857086863,0.949512194309916,5.53713652591411
2018-03-01,Baffin Bay,0.733981960418996,-1.6864731811708,0.955826830479407,3.97987998025207
2018-04-01,Baffin Bay,0.821254402768978,-1.67756637732188,0.934813207387924,4.8955263972035
2018-05-01,Baffin Bay,1.62884535184938,-1.58852041536762,0.86357847913619,4.61394246488757
2018-06-01,Baffin Bay,1.78803205067294,-0.938628582159678,0.752371446291606,4.96826771551704
2018-07-01,Baffin Bay,0.422728437923358,0.459692397425252,0.598341697646726,4.60059026799791
2018-08-01,Baffin Bay,0.391517819539978,1.92104581863649,0.621042280427871,4.50086692150179
2018-09-01,Baffin Bay,0.404554220942192,1.5736697157224,0.744599914550781,4.89886393049827
2018-10-01,Baffin Bay,0.588480747960439,-0.332317061241596,0.696036200369558,6.49865952483536
2018-11-01,Baffin Bay,NaN,-1.42967323064804,0.846962074438731,5.66551389638776
2018-12-01,Baffin Bay,NaN,-1.60167586803436,0.917424326942813,5.49512231653798
2019-02-01,Baffin Bay,NaN,-1.67193512831415,0.952521000589643,5.94626953786787
2019-03-01,Baffin Bay,0.541039807056922,-1.67879430324801,0.945706640520403,5.15345247755133
2019-04-01,Baffin Bay,0.547512578265915,-1.66760476827621,0.927888741095861,5.20598175463463
2019-05-01,Baffin Bay,1.76974609363533,-1.3947863175023,0.845904163775905,4.20208553474331
2019-06-01,Baffin Bay,1.06268877516588,-0.330548124853522,0.684183184305827,4.2332864858695
2019-07-01,Baffin Bay,0.275255369984922,2.67701845784341,0.545164952355046,4.17543379804182
2019-08-01,Baffin Bay,0.316076944156426,5.35947090579617,0.688413264289979,3.79029767883114
2019-09-01,Baffin Bay,0.444715926572172,3.58463897705078,0.758904498815536,5.89103043675598
2019-10-01,Baffin Bay,0.76480847098547,1.23530056964486,0.706055716160805,6.48608249362796
2019-11-01,Baffin Bay,NaN,-0.476606475872298,0.698308239380519,6.82070118526942
2019-12-01,Baffin Bay,NaN,-1.24163825665751,0.860138141339825,5.542073139694
2020-02-01,Baffin Bay,NaN,-1.66980973605452,0.945071569804488,5.00253077903865
2020-03-01,Baffin Bay,0.557753748278641,-1.68002423163383,0.950261644778713,5.46120118672509
2020-04-01,Baffin Bay,1.15435441882217,-1.60180067618688,0.906978279352188,5.61714188015242
2020-05-01,Baffin Bay,2.19464931216806,-1.45082134585227,0.857503006535192,4.45335161622346
2020-06-01,Baffin Bay,1.01647737501244,-0.483566558702538,0.743382533391317,4.3044696825359
2020-07-01,Baffin Bay,0.310575726262783,3.15818397075899,0.581144578995243,3.65664464875179
2020-08-01,Baffin Bay,0.32050568994523,4.68501370952975,0.641560293477157,4.51040723252157
2020-09-01,Baffin Bay,0.407574062604807,2.87210728724798,0.675870130459468,5.7456690705242
2020-10-01,Baffin Bay,0.606047545567481,0.514944198991983,0.684549270137664,5.6956040431422
2020-11-01,Baffin Bay,NaN,-0.880082382261753,0.753785308202108,7.4558848069286
2020-12-01,Baffin Bay,NaN,-1.45813039425881,0.890051814062255,5.4002534614983
2021-02-01,Baffin Bay,NaN,-1.65455124633653,0.935797846743039,4.88791549251725
2021-03-01,Baffin Bay,0.76286136821735,-1.68164921191431,0.949452936649323,5.56989729696196
2021-04-01,Baffin Bay,0.950704590482923,-1.6756297270457,0.943946192661921,5.21764530620976
2021-05-01,Baffin Bay,1.71623937722697,-1.55951890253252,0.888275186861715,4.45565363738264
2021-06-01,Baffin Bay,1.18032238598511,-0.759289287030697,0.794938373565674,4.72862521297128
2021-07-01,Baffin Bay,0.401086397884263,0.877978127810263,0.574910786844069,4.62963920155512
2021-08-01,Baffin Bay,0.400128965545117,2.68916993756448,0.60276819813636,4.48825959735189
2021-09-01,Baffin Bay,0.436721132198454,1.70261085629463,0.710629775126775,5.35066485768859
2021-10-01,Baffin Bay,0.665553804079322,0.195084710515315,0.700973135809745,6.19427587151983
2021-11-01,Baffin Bay,NaN,-0.980896320939064,0.71344070037206,6.60145971841478
2021-12-01,Baffin Bay,NaN,-1.35644126322962,0.863167793520035,6.28316139607791
2022-02-01,Baffin Bay,NaN,-1.65975217308317,0.94162640614169,5.5370739242142
2022-03-01,Baffin Bay,0.390145419820159,-1.6878165852639,0.958349268282613,5.01880041342113
2022-04-01,Baffin Bay,0.65037465267571,-1.69338577588399,0.957942050695419,4.36585889209876
2022-05-01,Baffin Bay,1.45941177593207,-1.60414652286037,0.903431457857932,4.99661139684864
2022-06-01,Baffin Bay,1.59389475992476,-1.18480058113734,0.804981291294098,4.30077537913681
2022-07-01,Baffin Bay,0.350288269906618,0.841519742483093,0.670695697107623,3.69329083551317
2022-08-01,Baffin Bay,0.371530801717604,2.3592992367283,0.634283611851354,4.93113669807201
2022-09-01,Baffin Bay,0.43259205118623,1.70654776891073,0.698715647061666,5.88307273576852
2022-10-01,Baffin Bay,0.647524529652719,0.0584542121618025,0.696057398473063,6.78380793934536
2022-11-01,Baffin Bay,NaN,-1.15662988821665,0.810533092419306,6.19062168123807
2022-12-01,Baffin Bay,NaN,-1.37618112179541,0.874299383932544,6.30098360624975
2023-02-01,Baffin Bay,NaN,-1.67689056481634,0.955910650747163,5.74299124106919
2023-03-01,Baffin Bay,0.440606966928842,-1.68597428260311,0.956352985674335,4.39362716209779
2023-04-01,Baffin Bay,0.796598431280676,-1.65701645612717,0.930023606618245,4.99864918242856
2023-05-01,Baffin Bay,1.80735953471346,-1.53006224862991,0.856042327419404,5.6964552483382
2023-06-01,Baffin Bay,1.63640171615391,-1.12896867593129,0.751273202896118,4.92130885206809
2023-07-01,Baffin Bay,0.380213581955561,0.451447968972066,0.584699173127451,3.68455512071169
2023-08-01,Baffin Bay,0.379276318559068,2.26943109496947,0.67369254173771,5.11437527155175
2023-09-01,Baffin Bay,0.446057563251992,1.89479068517685,0.749697037537893,5.93023044662208
2023-10-01,Baffin Bay,0.673482349965165,0.386292207084837,0.694785898731601,6.68986044225447
2023-11-01,Baffin Bay,NaN,-0.692383213837941,0.703818837801615,6.72700719028068
2023-12-01,Baffin Bay,NaN,-1.28801020883745,0.850078144381123,5.22636858341429
2024-02-01,Baffin Bay,NaN,-1.67507147789001,0.951662735692386,5.46433052158044
2024-03-01,Baffin Bay,0.378728544403055,-1.67928858726255,0.951737721120158,4.6336384256669
2024-04-01,Baffin Bay,1.63015262860098,-1.64627895355225,0.932487416267395,4.84636552815193
2024-05-01,Baffin Bay,1.44933717375141,-1.58488885048897,0.898805702886274,4.53939191812443
2024-06-01,Baffin Bay,1.34312441823703,-1.03433569471041,0.814610111713409,3.98407238045646
2024-07-01,Baffin Bay,0.367181017862383,0.86982393901675,0.642741658995228,4.45658611517632
2024-08-01,Baffin Bay,0.347768432454924,2.71361342553169,0.703326404094696,4.94560280513217
2024-09-01,Baffin Bay,0.344805014724082,2.18679602146149,0.746489707628886,4.35477066522419
2024-10-01,Baffin Bay,0.554352080974661,0.872251295935242,0.670739471912384,6.69488386280396
1998-03-01,Barents Sea,0.452731326578668,-0.322263678235392,0.822598293904335,7.91177611702735
1998-04-01,Barents Sea,0.879759636755441,-0.331635348995527,0.827792368332545,6.55344907954259
1998-05-01,Barents Sea,1.28104091501619,-0.0420490163228204,0.766737264971579,6.23319965574013
1998-06-01,Barents Sea,0.850514765611035,0.70877955108881,0.696808757384618,4.85676865867126
1998-07-01,Barents Sea,0.271576441222134,3.23048613917443,0.544056337687277,4.50059828020905
